# Dataset: Baghewala Digital Twin - ML Training Feature Matrix
# Version: 1.3.0
# Generated: 2026-08-27T13:55:00Z
# Description: Pre-computed point-in-time correct features with multi-target labels
# Schema: WellState Canonical v1.0 (Feature Store Export)
# Point-in-Time: All features use trailing windows only (no future leakage)
# Split Strategy: By well AND by time (70% train / 15% val / 15% test)
# Feature Groups: thermal, mechanical, dynamometer, production, css_context, history, quality
# Target Models: Production Forecaster, Viscosity Corrector, Dyno Classifier, Failure Risk
# Field: Baghewala, Jaisalmer, Rajasthan
# Random Seed: 42
sample_id,well_id,cycle_id,ts,cycle_day,phase,surface_temp_c,bht_estimate_c,dBHT_dt_1h,dBHT_dt_6h,viscosity_cp_physics,viscosity_cp_corrected,visc_ratio_vs_peak,thermal_viscosity_index,spm,stroke_len_in,vfd_pct,motor_current_a,motor_current_rolling_std_1h,spm_x_visc_interaction,pprl_lbs,mprl_lbs,card_area_in_lbs,card_compression_frac,fmi,downstroke_compression_index,fourier_h1,fourier_h2,fourier_h3,fourier_h4,flow_bopd,flow_bopd_lag_1h,flow_bopd_lag_6h,flow_bopd_lag_24h,flow_bopd_rolling_mean_24h,flow_bopd_rolling_std_24h,water_cut_pct,days_since_injection,cumulative_steam_volume_m3,prior_cycle_peak_bht_c,time_since_last_phase_transition_h,phase_transition_active,days_since_last_failure,failure_count_trailing_180d,well_age_days,sensor_quality_score,cross_sensor_residual,missingness_rate_1h,target_flow_bopd_1h,target_flow_bopd_6h,target_flow_bopd_24h,target_viscosity_residual,target_card_class,target_failure_7d,target_failure_30d,target_rod_floating_risk,source,label_source,split
FEAT-0003396,BGW-09,CYC-2,2025-05-22T12:00:00Z,29.318210987283226,produce,37.530133039230655,151.6312761908295,-5.152729502785217,-2.8595811355288037,104.47132695273797,110.13163470921127,1.0,129412.93769762674,7.642404714102227,80,72.47179364127742,17.03955047790079,0.8691844702710969,35.52887195584094,14254.438232759901,2427.4018144138918,80236.86988924717,0.8696640253700566,0.16182678762759278,0.5484982893298773,1.4334734028201677,0.7355130471294204,-3.7673067723081664,3.4302834729791005,223.33384208900293,213.95120845083173,243.74923016008353,226.9559481924199,226.7121482255774,6.333451293997063,52.298418751076625,65.42813221726134,4633.192835433148,198.81131593508982,315.4489273458098,False,41.81517054701763,0,2695,0.8047065904072642,0.05266756732004298,0.021536100660806547,196.50161615975546,252.77920148375804,255.4818898779442,5.660307756473301,Normal,False,False,15.278199047565888,synthetic,ground_truth,val
FEAT-0003397,BGW-21,CYC-2,2025-05-22T13:00:00Z,21.30622510651469,produce,38.021208216029734,93.90586389363705,2.0652428731745984,-12.658700315490151,665.1773647367945,559.5706337603441,0.4896312658324406,823982.6119897707,4.416700871505566,120,87.79873532182984,21.95986910120854,0.33414269034523103,28.708792925469385,11829.772256737477,1967.5811426531527,117611.14029105677,0.6198163119309192,0.13117207617687685,1.4759988583338144,4.016415761881832,6.014772102552791,7.769076021053806,-1.2138302624090989,271.4825701715331,290.6128975543727,253.87044725489505,264.4589226797487,193.63284795786052,6.741147869011701,41.11384640563833,48.235963886626095,6120.490789319878,211.69286850288887,274.3001341213421,False,63.94356360500629,1,2263,0.8775243068810017,0.0778796423601548,0.01689935477724134,270.07790639423513,257.7554811451213,222.57748304758758,-105.60673097645042,Normal,False,False,83.49857512370079,synthetic,ground_truth,val
FEAT-0003398,BGW-06,CYC-3,2025-05-22T14:00:00Z,15.566749812190519,produce,62.207121452171485,96.83750290909192,-5.454292945501108,-10.79395163419597,597.1205220924321,638.7967303993659,0.5678789879838347,739677.7965544645,7.846299736709724,144,59.832922799703454,21.218062966464203,1.0661873231655363,50.15448141148914,13598.003096613698,2587.092203498853,98711.04188741498,0.6293190407526822,0.1724728135665902,0.8210306583134436,0.7272219710300849,2.2171597687901636,0.46799621283812454,-1.1301722129173777,240.9468874501188,247.4844475268078,219.95810225099746,252.94868791253427,294.3015066239878,7.87322645316891,32.37854891284027,83.18748059415458,6299.305835097639,223.26984361607015,244.04009338831543,False,56.42777358910705,3,2524,0.8576022486250509,-0.172210396143593,0.029641218408038402,244.14070115040533,212.35943384480774,332.30178666323667,41.676208306933745,Normal,False,False,6.203561562120303,synthetic,ground_truth,val
FEAT-0003399,BGW-12,CYC-1,2025-05-22T15:00:00Z,5.8230393060633885,soak,49.29952579039006,150.1023148079893,-6.126573802045755,-6.096668103885347,109.00933147005836,99.56556826967406,0.6330159155821999,135034.35089301225,4.938252377068174,120,62.48738360898716,18.064958893381434,1.786566322455346,23.167482575859065,14364.047791613402,3566.436572576439,109109.19550399519,0.6179606619345498,0.23776243817176262,0.6177882601761056,20.524218780308416,1.1155653301668575,2.3036087069688,2.378089569558791,173.5058543641155,178.06975551199656,180.70710512390505,218.22626208916537,196.48027659836666,15.21561743185351,71.87635059159967,79.00163539877194,5248.863810259773,232.12445917935435,181.83204912620536,False,165.80753231742602,3,1224,0.9528709897088873,0.017854006428245948,0.015392225645352498,188.19988645231567,157.67869528180015,102.31457674039004,-9.443763200384296,Normal,False,False,9.016898606702002,synthetic,ground_truth,train
FEAT-0003400,BGW-02,CYC-1,2025-05-22T16:00:00Z,21.4560362297751,produce,62.663378568988875,86.85621121580365,1.3992139128749699,23.59878120170054,868.5266541284903,789.6666401466642,0.5228831616794483,1075879.7562732853,6.273879861030135,80,91.5011467185419,18.79533481622258,2.602475814596766,42.45407942150884,14632.38392208575,3072.599759640216,94171.3285404072,0.6779077155858092,0.20483998397601438,0.7318183522920416,-5.8089507779651885,-2.3667329545270244,2.3127038940021625,-3.167402824026361,205.45297693615498,206.7537279682085,160.6566052516997,201.08020112171008,199.7376731326373,17.71829698568452,30.29125482713738,54.79894466588784,6057.699775430011,191.59386487303343,70.83159562216815,False,264.51969720887183,0,1943,0.8296767310229262,-0.10437688945850515,0.03156271577475333,201.29673693197245,230.51354858827153,228.76689895667303,-78.86001398182611,Fluid_Pound,False,False,18.291451283405614,synthetic,ground_truth,train
FEAT-0003401,BGW-03,CYC-1,2025-05-22T17:00:00Z,9.455753786037992,produce,45.95143910078519,170.16308544523417,-2.9546513394360474,14.297230227948123,63.87062937021316,66.17112973275825,0.6774708545462075,79119.1805492711,6.067309994313379,120,79.4308519806666,30.42063335411754,1.3862816141789618,25.220955926183226,18238.837699094423,2540.4491873946854,95351.95577579373,0.8813809880241575,0.1693632791596457,1.4504062212833844,0.39462879586231714,0.992813730941131,4.741975933366137,1.071541371705063,183.87476508616092,182.95693003743793,166.98815767753817,214.4038329638282,176.07581274713894,15.124424265751884,62.31208151884072,79.15974594999571,4329.481436903957,231.99538343491975,485.03679243596264,False,66.96424285219095,4,1383,0.9471583851513279,0.13462837791214163,0.03262139495959763,187.3428172295502,170.044417175274,204.1943342206087,2.300500362545087,Normal,False,False,0.3452749936615507,synthetic,ground_truth,test
FEAT-0003402,BGW-03,CYC-2,2025-05-22T18:00:00Z,9.205479473082606,produce,46.16611837078355,98.57395364925034,7.948210834502484,-13.39888644457941,560.5904256969027,491.2376777490383,0.39201774537828643,694426.4608357032,6.257848383254303,80,80.70288280829854,20.900955962283827,1.186557672285705,39.6058633429871,16338.686232570002,3294.845397821982,91395.71714188303,0.6568597460314803,0.21965635985479878,0.9938391778353614,1.1810935235421596,-6.8044126683150115,-0.4600937715119943,-0.7497786437750422,201.23007875632823,203.52585545213623,201.99358984227055,228.221824723047,184.84263498432682,16.522696046974456,19.138255431336304,89.40966473467441,6359.81258176781,204.11544853318432,512.3769871757523,False,219.57889061696235,4,718,0.9733050855880668,0.08241576688112902,0.04812117635228054,208.00063780650146,207.38959340559828,228.08561424233906,-69.35274794786437,Normal,False,True,4.103253838524905,synthetic,ground_truth,train
FEAT-0003403,BGW-12,CYC-1,2025-05-22T19:00:00Z,7.910345516993974,produce,45.764502514475126,167.6196232612345,8.422529135192274,8.16867420128377,68.16583242504734,79.97793120993275,0.36161283170474756,84439.82556783555,6.8081181999302505,120,78.33644315912765,16.940959603095706,0.7794617026620383,28.743490030649106,13196.600576413046,3078.2488334512886,81708.0268693081,0.8884361683250039,0.20521658889675257,1.4770794421201137,-8.180567493339964,-4.5588355519006445,4.892962425981165,0.277969007106251,250.4967625819851,234.49143883020682,268.59329401548075,295.47137808790353,202.399717971084,9.592273859906141,42.98461959527588,11.014453404794093,4242.974480871046,197.03938141950613,258.17050941243235,False,360.93430636738884,3,1971,0.8654710938968637,0.009223052865502337,0.03958840382916582,249.43256588629617,252.4510482704537,244.59997626378149,11.812098784885407,Fluid_Pound,False,False,6.878040330597375,synthetic,ground_truth,train
FEAT-0003404,BGW-15,CYC-1,2025-05-22T20:00:00Z,26.378539663192058,shut_in,20.18068087156525,182.70594585965455,13.691264315190022,-14.561962804081771,46.830106310157824,46.33696601000447,0.3973541055566337,58010.38243757911,6.158390213031483,80,72.4680467589167,13.842284572759562,0.25565247734080365,23.688409878963895,16172.981718547098,3050.66394675994,59784.88691825267,0.6907960357811903,0.20337759645066264,0.8258675640248572,6.599968348757013,-1.2262753869645164,0.6630075897661202,0.9113249338169559,236.65956364042276,238.0818743773662,245.97432363102894,285.175248202427,225.96873522331057,2.4010669761700463,42.60317718375087,25.218931353626786,3235.9050580914272,180.92041062642295,498.0800209788421,False,199.0419508850196,0,2229,0.8414310277597172,-0.038177061464482624,0.015002628261214651,231.35482636826978,226.23431895307243,218.43049966479907,-0.49314030015335675,Normal,False,False,1.2330724042565055,synthetic,ground_truth,train
FEAT-0003405,BGW-09,CYC-1,2025-05-22T21:00:00Z,26.170968953782587,produce,55.06549435001873,154.68975315768708,-6.820355981008262,-9.394658704029965,96.04026900968687,95.86964421878245,0.2983925058531016,118969.03880082467,6.754991900994698,120,99.46775711005395,25.20064638620278,0.5978040129112816,30.834967981257435,12468.632712033846,2446.030035915701,101589.44920970235,0.832417155090108,0.16306866906104672,0.5431777136016965,31.517521446010214,-4.422080087780527,2.915615619470983,0.263895103468785,258.0392699277118,256.53974711594134,228.11457801083114,259.24375231766885,299.69462183861134,16.702968333906256,49.057467568301796,65.90633904099097,4433.074183554252,197.74598613790437,638.5383627090465,False,112.94747632746929,2,820,0.8966752031133435,-0.08377364961292272,0.018480241056565067,268.2228557214012,242.41691199342537,174.06264653743432,-0.1706247909044123,Rod_Floating,False,False,0.0696685805192021,synthetic,ground_truth,train
FEAT-0003406,BGW-23,CYC-2,2025-05-22T22:00:00Z,19.298142901231685,shut_in,48.9307240509024,29.343973243438782,-5.650697656255758,19.694875814609823,12178.214614324945,12948.50531684099,0.1636780951567714,15085656.276434032,6.137554118785015,80,93.65253862258925,20.045100153463384,0.6749411825682565,57.73845084278666,12711.09172047787,3347.3161052437517,88960.46921182034,0.7777916600270628,0.2231544070162501,1.4189056980852381,-2.7256813810215808,-2.2779076833971508,7.7682058302281805,2.803925211979632,221.35268627480417,224.84950855302347,197.8886217764719,243.45292080770855,238.2729883536517,7.381841843706843,64.59367293376559,50.04273554247481,4169.724123107777,206.72597679658915,420.63733066446866,False,99.58079780094332,4,1056,0.8320518060207335,-0.23103458113393166,0.028926084092925866,223.9422855425621,210.37292124182187,175.73445897951973,770.2907025160457,Normal,False,False,6.295977472217711,synthetic,ground_truth,test
FEAT-0003407,BGW-08,CYC-1,2025-05-22T23:00:00Z,14.716448459751339,soak,50.51404048589789,173.60969180591673,4.343513725877287,29.75137739149442,58.548063849308754,64.81843569509228,0.4690452288916851,72525.89930895576,4.0481725828497,80,82.65419796919474,15.550293100202829,1.4989379002600527,16.475447175655273,13610.771282737996,2615.500222474459,83146.37287637562,0.6665957609115788,0.17436668149829726,1.4179486724061383,5.504210856111448,-6.107022094965025,3.1603673783055384,-1.3112031582683825,125.83005088343367,117.48894814063216,122.32026662913704,85.131137610517,114.81324866144637,12.739388735723967,10.761807938804605,81.8859025931522,3503.893788578822,180.41921884266117,694.8881804104907,False,271.139041263869,4,1315,0.8896922371898488,-0.07302098087563921,0.038125362128767215,129.78054468743474,106.6339536385968,128.89699230919402,6.270371845783522,Normal,False,False,17.74249778386502,synthetic,ground_truth,val
FEAT-0003408,BGW-11,CYC-2,2025-05-23T00:00:00Z,20.49131934286517,shut_in,29.089195754131254,126.9033800593529,-1.5802609245659995,-28.403470455338333,216.2599395508079,204.93153367568806,0.1,267890.0986511088,6.509466077876196,144,80.68944719127197,10.58913114125317,-0.3713336629098498,34.99802139084506,14834.875038660024,3655.179872284505,111027.91808909718,0.8588059047292583,0.24367865815230033,0.8530317475032653,-16.59761579577879,-0.6131200773967611,3.619893620030763,1.0664567315558364,206.68695911471082,208.86791676266654,190.51421078017108,231.66420838779254,221.08493078451454,14.461691535815529,72.46645144851881,64.7851965070655,5930.8430623047,203.02744888262882,191.28968969278665,False,110.12210767328283,4,3356,0.9443152509451145,-0.038623910182544526,0.04853419010467466,201.80208549698114,214.06213474177358,127.60410239718921,-11.328405875119842,TV_Leak,False,False,16.982750893459645,synthetic,ground_truth,val
FEAT-0003409,BGW-16,CYC-1,2025-05-23T01:00:00Z,18.60965405865333,inject,49.713696175390766,138.27227024303477,-3.6161137898952833,0.4614667280400731,153.10330924051675,163.6997163108014,0.4197178919386464,189655.37815947316,6.220805128770801,120,45.05588828941797,19.371045449255664,1.0188855047168048,31.29757303952438,16453.48245539007,2305.6889322360894,102948.17823080077,0.613227870749028,0.15371259548240596,1.160286311762171,-14.225277229082927,-0.06892921504823872,0.8478509834935727,-3.502264036297704,205.92293478342265,189.94695307722318,200.54626594599077,189.9200141232613,200.31256762194312,6.752009435429258,72.19757314934668,1.3878651124221384,5205.331731246805,190.28065992525987,190.170150113709,False,142.3494898169458,1,1272,0.9141888387186405,0.03425899634121151,0.0067083357134223864,210.27854769572443,176.94823809807968,231.2864484355816,10.596407070284641,Normal,False,False,12.51751264000786,synthetic,ground_truth,train
FEAT-0003410,BGW-22,CYC-1,2025-05-23T02:00:00Z,13.056293201378233,produce,45.614482168466374,117.70117007901888,-1.9155609988316638,6.114475587761838,290.24986621668467,312.0683310796917,0.1,359544.4697513715,6.343376769526017,80,69.11103012423393,30.12423350730221,1.2236503888121233,35.97165408151759,15919.242768819831,3150.6569990265466,77109.21797366426,0.6032645611337851,0.2100437999351031,0.7572043255749186,-6.904020018810692,-4.740845588346456,-3.9191611671389723,0.6208707902949114,229.61119528382676,204.61391143252746,262.306708962069,275.1456945988847,226.6106336873779,16.08019255234563,24.13987616004595,67.53103736484682,4939.683914784136,206.27772813930105,474.9767518271432,False,167.98586982363975,1,717,0.8251635530327677,-0.10559069257173603,0.042466178233611956,217.85033615183403,250.69481348768923,226.69251517259093,21.818464863007023,Normal,False,False,8.515348138721572,synthetic,ground_truth,train
FEAT-0003411,BGW-04,CYC-1,2025-05-23T03:00:00Z,12.009295157083397,produce,51.2562231065504,190.46356236140485,-0.36224642672830143,-4.118215176886624,38.977834093860984,44.6967134279318,0.8202451198581249,48283.449270815145,4.0062418180365515,120,69.76041469358678,25.94955891426495,1.753270636546118,14.67483624851867,16217.25583538344,2391.4024049647096,99435.6244429876,0.730531265015123,0.15942682699764732,1.1250214136540717,-11.24087175505635,7.2800736559895896,-1.709310502798559,-0.5645986945304236,127.82247263983764,129.8772061641418,129.95779587630295,144.35375369586424,114.10686828376231,5.884905825102438,26.640021045278555,82.30316330555306,5522.7971199666335,189.17528624366875,470.66510816164566,False,10.703902167992592,3,2830,0.9885831222722264,-0.15705803555150424,0.01743043106722841,118.79373237647177,131.6689692330072,160.8242334084225,5.718879334070813,Normal,False,False,6.608137733131885,synthetic,ground_truth,test
FEAT-0003412,BGW-01,CYC-2,2025-05-23T04:00:00Z,12.101034936215155,produce,49.24071581102082,145.32262764713903,3.311388495448605,2.109180034464317,124.75624552220779,118.90667130273326,0.4199791145198468,154540.70222022952,5.874987175931102,120,43.11635350968676,17.47092683755788,0.505251694407582,28.35481366780155,17184.172243506804,2306.114485086623,91415.79649653436,0.7258264408692916,0.15374096567244153,0.5642590282362759,0.13297553324134997,-1.8462978999269861,0.6519830332781438,0.2928391330766201,279.52123544615154,282.79473225222614,325.5272563538857,283.35882187366377,250.12720293481993,4.052631619899313,69.8870451657613,9.05448646440834,5579.817030674514,212.09834941598538,392.1853145873663,False,141.63526088294412,0,3427,0.8966708369559016,0.052016532502007586,0.01924511743720893,238.97416456877988,301.6857652446616,299.0806643425936,-5.849574219474533,Normal,False,False,19.251461806707212,synthetic,ground_truth,val
FEAT-0003413,BGW-07,CYC-2,2025-05-23T05:00:00Z,18.08486869152511,produce,45.14605608906081,127.81640004502061,-9.065447389625504,-6.084131013023244,210.19208396912444,226.0038332864804,0.1,260373.5959009733,7.499908827991802,144,85.33608591920844,22.487277034942277,0.8587732503154675,40.10967589672377,16771.46691352384,3224.483537194887,106370.24131769786,0.7975664619168406,0.2149655691463258,0.8462449088734817,0.934346760001077,1.3282039515382116,-3.250727126528345,-0.4101596597965359,173.7418663373006,163.23076010041163,197.06426180601895,207.06403052095334,168.58757771907176,17.008608780786656,60.186514202182266,86.01910457174836,3806.2936229088396,188.1839453336705,132.4183662687253,False,138.35871051249737,3,2510,0.9750038454183481,-0.09896004241759938,0.046915987375073895,164.34376190338588,187.58543997480933,181.92730352479546,15.811749317355947,TV_Leak,True,False,9.069653419725164,synthetic,ground_truth,train
FEAT-0003414,BGW-02,CYC-1,2025-05-23T06:00:00Z,19.78241132750395,produce,55.63113527179323,180.18275207898682,2.040570830320433,9.411005902527599,49.77808956640985,52.61978819553357,0.5061575399291565,61662.17077609213,5.330221691937696,80,40.11798295774804,12.814499412122435,1.2551926817673764,20.828240594366843,13972.99940287395,2542.757686981107,123077.90221710589,0.6094077206100819,0.1695171791320738,0.887560446181,2.8494821381993902,-5.091979569535031,4.26781336115147,1.382120861423768,217.70859552706267,210.69621808600138,192.16461762770066,220.88549774585368,220.27453097522675,11.194923184143649,51.07950645171695,56.21578939664058,5817.783352401817,226.58009713259585,683.0020025024825,False,42.821304294771366,1,3627,0.835541255855851,-0.12997997999241367,0.008850569833017657,203.2483998541345,229.27370064871647,209.9482590490277,2.8416986291237265,Normal,False,False,11.255906885947194,synthetic,ground_truth,train
FEAT-0003415,BGW-05,CYC-3,2025-05-23T07:00:00Z,14.100510851947817,shut_in,60.24696404106231,166.38550544703713,-0.9597235755639857,-5.126117051279701,70.37191838257249,73.37612440485272,0.5531245560670714,87172.5951506894,5.779528144432119,80,65.51253796035559,18.971046411067356,0.6120885086473344,24.58492385999985,13652.936710433118,2783.873068052185,84310.74501971225,0.8047232630737194,0.18559153787014565,0.8113582500772785,4.892558667512219,-4.625332172632179,-2.321316459501927,0.8370555745868803,251.55870347167235,258.1494106304015,250.8829418342109,267.404090397007,288.3333365998973,11.183547052804471,60.05796836521972,38.33705190740901,4741.270141286707,178.5678299411002,432.9501588436292,False,225.35417376037856,3,966,0.8888308763356445,0.12981990206075572,0.015238919585690475,217.94754916045363,221.36716308835173,190.90879269206417,3.004206022280229,Normal,False,False,15.737282916209177,synthetic,ground_truth,train
FEAT-0003416,BGW-07,CYC-2,2025-05-23T08:00:00Z,29.092052056178247,shut_in,45.92203111796999,106.02734751424015,-3.9631971914523674,8.389446122085307,430.34652088020425,335.1745180516839,0.3797402104810567,533087.968914716,4.489776840265991,120,94.19507023448432,20.119120088329403,0.9677895487753341,27.228659080076294,16354.684133624625,2459.035652324547,92799.24607989249,0.7635224275389648,0.1639357101549698,0.9905481844245014,-3.141224375148191,-0.05786998163173095,-5.039162460315574,2.181831849612528,281.35206150396186,278.31962595675145,288.96146143692437,253.58642373757098,311.4098704170904,5.185332198143127,40.07661990810043,31.19781332431295,6419.3086673916405,203.37992686435175,587.6567553788745,False,260.21582586094956,3,3335,0.9906555271048929,-0.04131993482649954,0.014270339551075428,297.57291014885084,283.58309855048765,198.2028007606133,-95.17200282852036,Normal,False,False,19.91594632198371,synthetic,ground_truth,val
FEAT-0003417,BGW-04,CYC-2,2025-05-23T09:00:00Z,3.43152582212995,shut_in,35.5164407177927,150.02075689675272,6.942537653152451,14.781103176516867,109.25780451107745,122.99249131043922,0.8226081261687157,135342.14468787293,5.800937149557017,144,60.42152751463722,13.15584451527333,0.7556124823093777,27.227918266358795,17246.742748948156,3746.7955643156483,109676.58696772897,0.698155477712199,0.24978637095437656,1.1580795541690792,8.844442167944841,-1.3902100124652461,3.442347969513065,-0.09099786703598081,195.81995199605097,199.91006406515618,192.59201707578802,202.28375687955656,184.08393485203487,10.899816180019581,16.67926494645974,28.227362631035106,5564.50665399611,199.86431411410308,554.8653239450608,False,91.74442484750836,2,2707,0.8941326760022773,0.08198202266811558,0.006276098025703692,189.1238574397901,171.57905224625785,197.2374665280854,13.734686799361768,TV_Leak,False,False,4.901558480482848,synthetic,ground_truth,train
FEAT-0003418,BGW-05,CYC-1,2025-05-23T10:00:00Z,11.064363752659533,shut_in,36.17461560766498,146.60891156586183,-2.148070316661285,12.673228106453989,120.271106364665,132.77309243272967,0.6178654784074088,148984.77552444974,5.5831135947112625,80,74.9588196122432,15.465694416148207,0.5982175735094465,26.741709487057985,16159.960901856633,2705.0206615608154,88465.01701534813,0.7428766815741605,0.18033471077072102,0.9999899424847711,-13.1347393605183,5.034151625588291,2.401074513621598,-7.6575773840916455,192.67524751417923,196.35706182214028,188.56312558078284,210.1727525295832,186.97207025334998,11.082169404487617,47.918051369948465,54.10112695522638,6028.792877562535,220.9993136159444,23.35256211607799,False,274.6711024017273,3,2877,0.966832881330757,0.021790305855770326,0.005500752045703084,192.40112939692995,212.710175514232,125.6927203319615,12.501986068064667,Normal,False,False,16.530110299806967,synthetic,ground_truth,train
FEAT-0003419,BGW-01,CYC-3,2025-05-23T11:00:00Z,13.153165810637788,produce,54.22825138726303,95.83760319471308,-1.716191837896415,-2.7598821478642486,619.3928691193943,660.271318736998,0.4507260976322938,767267.4706043042,7.532162375173021,80,58.477279212597,16.506405963915245,1.6833656376200414,48.422311701722016,16945.819201478233,3394.1676026719483,103162.33528690298,0.619810437456152,0.22627784017812988,0.947036212609634,14.551733991064616,1.714087685940067,-6.366955532545227,-0.26832801722155003,189.00339704373857,193.17348492737042,178.10714223991255,160.62963184782262,185.64423629010284,7.624220763896526,26.105472169115266,83.64064517941141,4574.129895586737,195.2013150256006,577.2458593384624,False,14.02822406178701,4,1197,0.9605034163718977,-0.06752564955345701,0.04676603728184341,197.00968152552036,202.85045389696882,218.9612242124665,40.87844961760368,Fluid_Pound,False,False,5.942698016514491,synthetic,ground_truth,train
FEAT-0003420,BGW-01,CYC-1,2025-05-23T12:00:00Z,1.4907189604833504,shut_in,62.95813175863248,164.81300655712622,-1.3970431772403613,-33.853431189753536,73.30569953513712,68.84161790662867,0.6053836233468316,90806.79075813177,4.141761849286289,120,50.73889315818364,22.04034108781928,1.6066857529459329,17.787369324822603,15802.802414915623,2644.8025550336433,92033.63999970652,0.7333161355649482,0.17632017033557623,1.1622701982808108,5.575245826531515,-3.342935179116162,0.9433548293647112,-1.4646474887485026,278.3903675328945,288.8206840175496,303.65636660317256,300.17134597484835,261.396685622569,11.107036265226853,53.97726054818622,63.59116411771047,4630.663048109618,203.84030432715792,184.18850385198488,False,252.40090990651555,0,3023,0.9512306112847616,-0.025213618809854673,0.006307812574508548,292.22765827457647,330.2955576082825,315.5198048774989,-4.464081628508453,Normal,False,False,15.175002396627626,synthetic,ground_truth,val
FEAT-0003421,BGW-15,CYC-2,2025-05-23T13:00:00Z,11.58375844237853,produce,31.8640147053599,139.12882532426033,7.806322805957563,7.348051193544424,149.2859783366974,173.8847876722524,0.8098493520104175,184926.69306628278,7.8048647484369456,80,83.80113376534197,21.290350953261456,1.3398466008829446,39.07008978403517,17770.265640265025,2187.1478004869496,118587.12827254739,0.7639949297288805,0.14580985336579663,1.3458727162586497,6.652582666122116,4.603444250833419,2.5022133508883586,-2.6670089251190654,125.40212177847707,135.6728413056654,135.13150370703113,127.44842424982087,108.23479041325395,17.102394401311336,23.309020120168498,15.254893520873525,6556.070050477622,215.47075491924997,655.8464663888682,False,272.79726642457354,0,3165,0.9432029751412214,-0.17130119100230112,0.04952192480542583,123.51094339195319,143.86945407829245,125.56987801806912,24.59880933555499,Normal,False,False,99.81131101208533,synthetic,ground_truth,train
FEAT-0003422,BGW-20,CYC-2,2025-05-23T14:00:00Z,8.937587598012435,produce,39.82137058486754,204.53414771705258,0.5434195497050791,-21.685040826376742,28.369554374204466,28.205150619598232,0.25707378075197995,35142.53604148501,6.305612739806671,120,52.27421210082925,15.413345008404,0.8526576651259656,21.094270599966656,13897.812431949013,2973.616650572003,109250.41660245082,0.7931316402522911,0.19824111003813352,0.9442283137771785,-6.391768161869916,-2.511417809682695,0.9693981466558564,0.5306443340037308,211.95097035702278,193.63050839882632,219.05748490707393,259.938478359857,190.5652923646927,19.75926971987503,23.153990248261444,50.92104334529771,3996.8108218479492,210.72853750261618,703.3007354653606,False,225.52742470398437,4,423,0.8319216703965973,0.05211334057689411,0.009118155780620153,224.02421497368624,232.52194062433455,178.42506068762728,-0.16440375460623358,Normal,False,False,17.63015659305424,synthetic,ground_truth,train
FEAT-0003423,BGW-19,CYC-1,2025-05-23T15:00:00Z,15.675051836596943,produce,46.674979904814826,182.2930142412371,-0.3471098435870856,6.935133972134452,47.298135398119825,49.59911597186824,0.33590000675106535,58590.14935514203,6.118537505877724,80,44.33166071603933,23.060322573842583,1.2031664942585014,23.595961682663393,16980.130454702125,3419.2695456468546,91687.73496925474,0.6026263424338738,0.22795130304312364,0.9729928679101901,5.907460837827365,-2.8563347477251444,-1.002749826760974,-3.5593412602547714,285.1647178776564,288.9718647331295,298.0375539868787,259.7730770663652,290.3793041151133,9.930649348561575,16.48072060853262,21.500707649135506,4708.377938819959,190.86539140946664,431.890026167347,False,102.85250975358589,1,644,0.9848763756882327,0.07258335057187218,0.045135128463790725,250.025886084225,275.8630840271839,299.8781339618209,2.3009805737484115,Normal,False,False,19.69064302575192,synthetic,ground_truth,train
FEAT-0003424,BGW-10,CYC-1,2025-05-23T16:00:00Z,10.755905868314809,shut_in,29.597705009146047,146.66318851412512,4.419096695646164,5.740400755283129,120.08602769966782,106.3340136315497,0.5050403419383431,148755.51095549014,7.544808571685454,80,66.10780556225156,20.073995034543426,1.2557579538955692,36.12611565432648,14810.475827082852,2901.4496722665635,96965.3137347924,0.8301810442717189,0.19342997815110424,1.369152543829916,-0.6607305442377387,-3.7489516385529766,-0.7762891082795489,-0.1868055881224004,176.56040506381285,176.8542714698642,140.62315832724963,148.35865646294272,193.33581990842094,12.75664729380534,39.08853878428198,54.07106834993452,6504.800043373505,225.09142861540676,315.55241631763005,False,350.0318987334135,3,432,0.9875023556147369,0.09551803632166339,0.01381001293663336,165.32530974966178,196.10632448519576,195.57426986404934,-13.752014068118129,Normal,False,False,10.221863169788548,synthetic,ground_truth,test
FEAT-0003425,BGW-18,CYC-3,2025-05-23T17:00:00Z,22.059281913447375,produce,49.03337178235209,137.37805564013522,-11.166804574426827,-3.109289705277099,157.21032745529286,152.27888322577365,0.1650501089086982,194742.91086203273,4.76403778432153,144,82.53259050854193,28.666041831287522,1.88885732906749,24.094524008498382,12612.473368253462,2850.6329937720757,74566.05669869049,0.690209874222784,0.19004219958480503,0.5081637155486585,12.840088960765662,-1.4508798766910778,0.40773608581019805,2.8686512091766203,195.58233161937287,199.77668942899749,159.9391435231728,218.80575029693176,192.60300072418107,6.5240676381062155,72.02665089668,8.660478582988869,4018.2108635926147,188.88436662444272,718.4785039520999,False,323.4723682973079,4,2591,0.9697785031713938,0.014577319955630394,0.013002888532931706,194.212518591025,193.43109032698592,232.16480184799428,-4.931444229519201,Normal,False,False,4.44536179322085,synthetic,ground_truth,val
