# Dataset: Baghewala Digital Twin - Anomaly Detection Labels
# Version: 1.3.0
# Generated: 2026-08-27T13:55:00Z
# Description: 500 labeled windows (300 anomalies + 200 normal) for sensor health detection
# Schema: WellState Canonical v1.0 (Anomaly Domain)
# Anomaly Types: 6 sensor fault types + normal baseline
# Rule Categories: 15 physical plausibility + 6 cross-sensor consistency checks
# Field: Baghewala, Jaisalmer, Rajasthan
# Random Seed: 42
anomaly_id,well_id,ts_start,ts_end,duration_minutes,anomaly_type,affected_sensor,anomaly_score,is_anomaly,rule_triggered,description,label_source
ANM-00420,BGW-03,2026-02-25T00:00:00Z,2026-02-25T00:35:00Z,56.33415612041937,cross_sensor_mismatch,pressure_in,0.877843358604448,True,Rule-6,Detected cross_sensor_mismatch on pressure_in,ground_truth
ANM-00421,BGW-10,2026-02-26T00:00:00Z,2026-02-26T00:14:00Z,13.54339087532679,sensor_dropout,motor_current,0.7787971077908491,True,Rule-9,Detected sensor_dropout on motor_current,ground_truth
ANM-00422,BGW-08,2026-02-27T00:00:00Z,2026-02-27T00:38:00Z,18.621415824726707,rate_of_change_violation,temp_1,0.8534747117636117,True,Rule-11,Detected rate_of_change_violation on temp_1,ground_truth
ANM-00423,BGW-15,2026-02-28T00:00:00Z,2026-02-28T00:45:00Z,10.46018242304467,sensor_dropout,pressure_out,0.9749054062286411,True,Rule-8,Detected sensor_dropout on pressure_out,ground_truth
ANM-00424,BGW-10,2026-03-01T00:00:00Z,2026-03-01T00:16:00Z,7.705860338051246,none,flow_rate,0.19495100439797977,False,,Normal window,ground_truth
ANM-00425,BGW-12,2026-03-02T00:00:00Z,2026-03-02T00:58:00Z,44.776699109365225,none,temp_1,0.2387022411743081,False,,Normal window,ground_truth
ANM-00426,BGW-02,2026-03-03T00:00:00Z,2026-03-03T00:08:00Z,39.1005357538728,none,rod_load,0.15670057874713264,False,,Normal window,ground_truth
ANM-00427,BGW-10,2026-03-04T00:00:00Z,2026-03-04T00:25:00Z,47.291411631573936,rate_of_change_violation,rod_load,0.9962461718206584,True,Rule-1,Detected rate_of_change_violation on rod_load,ground_truth
ANM-00428,BGW-04,2026-03-05T00:00:00Z,2026-03-05T00:32:00Z,49.21123258012765,none,pressure_in,0.2058984492436281,False,,Normal window,ground_truth
ANM-00429,BGW-02,2026-03-06T00:00:00Z,2026-03-06T00:54:00Z,45.87163927299291,sensor_bias_drift,temp_1,0.802639757654957,True,Rule-5,Detected sensor_bias_drift on temp_1,ground_truth
ANM-00430,BGW-03,2026-03-07T00:00:00Z,2026-03-07T00:07:00Z,24.117003724925794,physical_impossibility,temp_2,0.6608552634119447,True,Rule-12,Detected physical_impossibility on temp_2,ground_truth
ANM-00431,BGW-03,2026-03-08T00:00:00Z,2026-03-08T00:28:00Z,15.278955531026778,none,rod_load,0.19127693737231072,False,,Normal window,ground_truth
ANM-00432,BGW-20,2026-03-09T00:00:00Z,2026-03-09T00:07:00Z,32.41264580265416,physical_impossibility,pressure_out,0.7721775230320774,True,Rule-20,Detected physical_impossibility on pressure_out,ground_truth
ANM-00433,BGW-15,2026-03-10T00:00:00Z,2026-03-10T00:40:00Z,31.89354885550704,rate_of_change_violation,motor_current,0.7618208922389661,True,Rule-13,Detected rate_of_change_violation on motor_current,ground_truth
ANM-00434,BGW-12,2026-03-11T00:00:00Z,2026-03-11T00:09:00Z,39.994998617104,none,temp_1,0.3553705737150654,False,,Normal window,ground_truth
ANM-00435,BGW-21,2026-03-12T00:00:00Z,2026-03-12T00:47:00Z,23.351676953504587,none,rod_load,0.2508452702536455,False,,Normal window,ground_truth
ANM-00436,BGW-18,2026-03-13T00:00:00Z,2026-03-13T00:09:00Z,11.42756131350437,none,temp_2,0.28918165185179634,False,,Normal window,ground_truth
ANM-00437,BGW-15,2026-03-14T00:00:00Z,2026-03-14T00:27:00Z,27.892191890340687,none,pressure_in,0.1576490946513217,False,,Normal window,ground_truth
ANM-00438,BGW-10,2026-03-15T00:00:00Z,2026-03-15T00:17:00Z,13.480789348215252,sensor_bias_drift,pressure_in,0.7955937903411888,True,Rule-8,Detected sensor_bias_drift on pressure_in,ground_truth
ANM-00439,BGW-03,2026-03-16T00:00:00Z,2026-03-16T00:19:00Z,39.21127311425848,sensor_stuck_at,motor_current,0.7318822401987921,True,Rule-3,Detected sensor_stuck_at on motor_current,ground_truth
ANM-00440,BGW-02,2026-03-17T00:00:00Z,2026-03-17T00:39:00Z,11.623453971928772,sensor_bias_drift,rod_load,0.759292754392987,True,Rule-4,Detected sensor_bias_drift on rod_load,ground_truth
ANM-00441,BGW-01,2026-03-18T00:00:00Z,2026-03-18T00:08:00Z,54.783164256138676,sensor_bias_drift,pressure_in,0.8789523108945683,True,Rule-11,Detected sensor_bias_drift on pressure_in,ground_truth
ANM-00442,BGW-11,2026-03-19T00:00:00Z,2026-03-19T00:57:00Z,53.908897414162944,none,rod_load,0.1755693605063568,False,,Normal window,ground_truth
ANM-00443,BGW-10,2026-03-20T00:00:00Z,2026-03-20T00:41:00Z,11.254669553810741,none,temp_2,0.31531609543659866,False,,Normal window,ground_truth
ANM-00444,BGW-23,2026-03-21T00:00:00Z,2026-03-21T00:37:00Z,53.894548806403755,rate_of_change_violation,motor_current,0.7104826848443969,True,Rule-20,Detected rate_of_change_violation on motor_current,ground_truth
ANM-00445,BGW-01,2026-03-22T00:00:00Z,2026-03-22T00:32:00Z,15.818708418080606,sensor_bias_drift,rod_load,0.6473215598039304,True,Rule-11,Detected sensor_bias_drift on rod_load,ground_truth
ANM-00446,BGW-15,2026-03-23T00:00:00Z,2026-03-23T00:50:00Z,26.59555479860788,none,pressure_in,0.3025393175825483,False,,Normal window,ground_truth
ANM-00447,BGW-11,2026-03-24T00:00:00Z,2026-03-24T00:48:00Z,57.358946719696405,none,temp_1,0.26850033442049204,False,,Normal window,ground_truth
ANM-00448,BGW-05,2026-03-25T00:00:00Z,2026-03-25T00:23:00Z,56.23395287041867,none,pressure_out,0.17854770665669278,False,,Normal window,ground_truth
ANM-00449,BGW-07,2026-03-26T00:00:00Z,2026-03-26T00:51:00Z,58.06201691255151,sensor_dropout,pressure_in,0.7794891956106094,True,Rule-10,Detected sensor_dropout on pressure_in,ground_truth
ANM-00450,BGW-06,2026-03-27T00:00:00Z,2026-03-27T00:30:00Z,52.61272146819786,none,temp_2,0.386734308688346,False,,Normal window,ground_truth
ANM-00451,BGW-20,2026-03-28T00:00:00Z,2026-03-28T00:30:00Z,12.881915320148334,none,flow_rate,0.3524477757959442,False,,Normal window,ground_truth
ANM-00452,BGW-15,2026-03-29T00:00:00Z,2026-03-29T00:08:00Z,47.23846495076525,none,pressure_in,0.2519244801953029,False,,Normal window,ground_truth
ANM-00453,BGW-15,2026-03-30T00:00:00Z,2026-03-30T00:33:00Z,25.64508639760721,none,rod_load,0.16537666126643885,False,,Normal window,ground_truth
ANM-00454,BGW-23,2026-03-31T00:00:00Z,2026-03-31T00:33:00Z,35.299863178025205,rate_of_change_violation,motor_current,0.6185270308961842,True,Rule-20,Detected rate_of_change_violation on motor_current,ground_truth
ANM-00455,BGW-18,2026-04-01T00:00:00Z,2026-04-01T00:25:00Z,35.03561563230007,cross_sensor_mismatch,pressure_out,0.831645512045188,True,Rule-15,Detected cross_sensor_mismatch on pressure_out,ground_truth
ANM-00456,BGW-06,2026-04-02T00:00:00Z,2026-04-02T00:45:00Z,29.17778009505188,none,temp_1,0.21330151233900677,False,,Normal window,ground_truth
ANM-00457,BGW-04,2026-04-03T00:00:00Z,2026-04-03T00:30:00Z,56.594593576842065,sensor_stuck_at,motor_current,0.9262273304004163,True,Rule-9,Detected sensor_stuck_at on motor_current,ground_truth
ANM-00458,BGW-16,2026-04-04T00:00:00Z,2026-04-04T00:17:00Z,5.029805340121973,cross_sensor_mismatch,motor_current,0.7882877450216128,True,Rule-3,Detected cross_sensor_mismatch on motor_current,ground_truth
ANM-00459,BGW-13,2026-04-05T00:00:00Z,2026-04-05T00:51:00Z,13.328548941145485,none,pressure_in,0.35123581396674153,False,,Normal window,ground_truth
ANM-00460,BGW-19,2026-04-06T00:00:00Z,2026-04-06T00:11:00Z,47.563514774809136,physical_impossibility,temp_1,0.9005681454528849,True,Rule-15,Detected physical_impossibility on temp_1,ground_truth
ANM-00461,BGW-06,2026-04-07T00:00:00Z,2026-04-07T00:12:00Z,49.00393592373938,cross_sensor_mismatch,motor_current,0.7147629987085952,True,Rule-19,Detected cross_sensor_mismatch on motor_current,ground_truth
ANM-00462,BGW-21,2026-04-08T00:00:00Z,2026-04-08T00:48:00Z,16.241993332811752,rate_of_change_violation,flow_rate,0.9818310059791487,True,Rule-1,Detected rate_of_change_violation on flow_rate,ground_truth
ANM-00463,BGW-18,2026-04-09T00:00:00Z,2026-04-09T00:50:00Z,47.758588502250795,cross_sensor_mismatch,pressure_out,0.9485688990846198,True,Rule-3,Detected cross_sensor_mismatch on pressure_out,ground_truth
ANM-00464,BGW-10,2026-04-10T00:00:00Z,2026-04-10T00:06:00Z,22.044471756489298,rate_of_change_violation,temp_2,0.9630908732383253,True,Rule-14,Detected rate_of_change_violation on temp_2,ground_truth
ANM-00465,BGW-05,2026-04-11T00:00:00Z,2026-04-11T00:17:00Z,41.00587505923051,rate_of_change_violation,pressure_out,0.6211665544014052,True,Rule-19,Detected rate_of_change_violation on pressure_out,ground_truth
ANM-00466,BGW-07,2026-04-12T00:00:00Z,2026-04-12T00:55:00Z,21.171519303672653,sensor_dropout,temp_1,0.9308645149706247,True,Rule-11,Detected sensor_dropout on temp_1,ground_truth
ANM-00467,BGW-05,2026-04-13T00:00:00Z,2026-04-13T00:52:00Z,41.70249907790739,none,temp_1,0.3897068912177517,False,,Normal window,ground_truth
ANM-00468,BGW-19,2026-04-14T00:00:00Z,2026-04-14T00:54:00Z,51.13924429352063,cross_sensor_mismatch,pressure_in,0.7440878262183047,True,Rule-8,Detected cross_sensor_mismatch on pressure_in,ground_truth
ANM-00469,BGW-18,2026-04-15T00:00:00Z,2026-04-15T00:25:00Z,37.9000783875663,none,temp_2,0.14925534309455304,False,,Normal window,ground_truth
ANM-00470,BGW-21,2026-04-16T00:00:00Z,2026-04-16T00:23:00Z,14.299082334259545,sensor_dropout,pressure_in,0.9838971858460372,True,Rule-20,Detected sensor_dropout on pressure_in,ground_truth
ANM-00471,BGW-05,2026-04-17T00:00:00Z,2026-04-17T00:55:00Z,10.421573499611164,none,flow_rate,0.30630449771371593,False,,Normal window,ground_truth
ANM-00472,BGW-20,2026-04-18T00:00:00Z,2026-04-18T00:20:00Z,27.038975898707747,cross_sensor_mismatch,motor_current,0.9919659090828994,True,Rule-15,Detected cross_sensor_mismatch on motor_current,ground_truth
ANM-00473,BGW-06,2026-04-19T00:00:00Z,2026-04-19T00:46:00Z,55.22245707133249,none,temp_1,0.1314136665252969,False,,Normal window,ground_truth
ANM-00474,BGW-03,2026-04-20T00:00:00Z,2026-04-20T00:40:00Z,44.54809269464738,sensor_stuck_at,flow_rate,0.6421529095995249,True,Rule-10,Detected sensor_stuck_at on flow_rate,ground_truth
ANM-00475,BGW-21,2026-04-21T00:00:00Z,2026-04-21T00:05:00Z,42.77136695969198,none,pressure_out,0.3124849690945142,False,,Normal window,ground_truth
ANM-00476,BGW-05,2026-04-22T00:00:00Z,2026-04-22T00:55:00Z,57.754057345362305,none,pressure_out,0.1649319149718574,False,,Normal window,ground_truth
ANM-00477,BGW-15,2026-04-23T00:00:00Z,2026-04-23T00:06:00Z,31.618048271754926,sensor_bias_drift,temp_1,0.9791494404478016,True,Rule-16,Detected sensor_bias_drift on temp_1,ground_truth
ANM-00478,BGW-23,2026-04-24T00:00:00Z,2026-04-24T00:05:00Z,51.99789329437191,sensor_bias_drift,temp_2,0.6165063205438122,True,Rule-9,Detected sensor_bias_drift on temp_2,ground_truth
ANM-00479,BGW-18,2026-04-25T00:00:00Z,2026-04-25T00:33:00Z,20.065099639812253,none,rod_load,0.14790182106555824,False,,Normal window,ground_truth
ANM-00480,BGW-07,2026-04-26T00:00:00Z,2026-04-26T00:59:00Z,30.820197301520015,sensor_bias_drift,pressure_in,0.9848143848468047,True,Rule-20,Detected sensor_bias_drift on pressure_in,ground_truth
ANM-00481,BGW-19,2026-04-27T00:00:00Z,2026-04-27T00:17:00Z,14.438153597954825,sensor_stuck_at,rod_load,0.9400141012074608,True,Rule-6,Detected sensor_stuck_at on rod_load,ground_truth
ANM-00482,BGW-04,2026-04-28T00:00:00Z,2026-04-28T00:42:00Z,23.980620840787275,sensor_dropout,temp_1,0.9332550952108062,True,Rule-2,Detected sensor_dropout on temp_1,ground_truth
ANM-00483,BGW-14,2026-04-29T00:00:00Z,2026-04-29T00:38:00Z,36.17307049060915,physical_impossibility,temp_1,0.775618964162982,True,Rule-19,Detected physical_impossibility on temp_1,ground_truth
ANM-00484,BGW-22,2026-04-30T00:00:00Z,2026-04-30T00:37:00Z,34.25518906860462,sensor_dropout,temp_2,0.6210857801037061,True,Rule-4,Detected sensor_dropout on temp_2,ground_truth
ANM-00485,BGW-21,2026-05-01T00:00:00Z,2026-05-01T00:44:00Z,36.53981924146486,none,pressure_in,0.25932723935181223,False,,Normal window,ground_truth
ANM-00486,BGW-20,2026-05-02T00:00:00Z,2026-05-02T00:40:00Z,7.282079926307695,sensor_bias_drift,motor_current,0.6168666171025629,True,Rule-14,Detected sensor_bias_drift on motor_current,ground_truth
ANM-00487,BGW-13,2026-05-03T00:00:00Z,2026-05-03T00:25:00Z,56.26101585186003,none,temp_2,0.35774424087190837,False,,Normal window,ground_truth
ANM-00488,BGW-09,2026-05-04T00:00:00Z,2026-05-04T00:17:00Z,9.527781164974677,none,pressure_out,0.39426205464894004,False,,Normal window,ground_truth
ANM-00489,BGW-17,2026-05-05T00:00:00Z,2026-05-05T00:51:00Z,45.7249046637185,cross_sensor_mismatch,flow_rate,0.8315608617565418,True,Rule-12,Detected cross_sensor_mismatch on flow_rate,ground_truth
ANM-00490,BGW-18,2026-05-06T00:00:00Z,2026-05-06T00:07:00Z,9.706928211560559,none,flow_rate,0.28822787022439894,False,,Normal window,ground_truth
ANM-00491,BGW-05,2026-05-07T00:00:00Z,2026-05-07T00:05:00Z,18.96225492420748,sensor_stuck_at,pressure_out,0.6302638153857875,True,Rule-10,Detected sensor_stuck_at on pressure_out,ground_truth
ANM-00492,BGW-07,2026-05-08T00:00:00Z,2026-05-08T00:32:00Z,47.987073466089846,sensor_dropout,flow_rate,0.9753076033146009,True,Rule-10,Detected sensor_dropout on flow_rate,ground_truth
ANM-00493,BGW-03,2026-05-09T00:00:00Z,2026-05-09T00:16:00Z,12.50198326251877,cross_sensor_mismatch,flow_rate,0.7787542635519369,True,Rule-19,Detected cross_sensor_mismatch on flow_rate,ground_truth
ANM-00494,BGW-22,2026-05-10T00:00:00Z,2026-05-10T00:39:00Z,5.499068544025985,rate_of_change_violation,pressure_out,0.9787501309685792,True,Rule-4,Detected rate_of_change_violation on pressure_out,ground_truth
ANM-00495,BGW-17,2026-05-11T00:00:00Z,2026-05-11T00:09:00Z,20.060779941620048,none,pressure_out,0.25930801829968025,False,,Normal window,ground_truth
ANM-00496,BGW-18,2026-05-12T00:00:00Z,2026-05-12T00:53:00Z,29.002447159187184,none,rod_load,0.13484405661139587,False,,Normal window,ground_truth
ANM-00497,BGW-20,2026-05-13T00:00:00Z,2026-05-13T00:09:00Z,7.792952883512327,none,temp_2,0.19294808957383344,False,,Normal window,ground_truth
ANM-00498,BGW-10,2026-05-14T00:00:00Z,2026-05-14T00:29:00Z,58.443736266559135,rate_of_change_violation,pressure_in,0.7594125056076556,True,Rule-3,Detected rate_of_change_violation on pressure_in,ground_truth
ANM-00499,BGW-14,2026-05-15T00:00:00Z,2026-05-15T00:59:00Z,17.93660639249194,rate_of_change_violation,motor_current,0.7387210198030632,True,Rule-13,Detected rate_of_change_violation on motor_current,ground_truth
