# Dataset: Baghewala Digital Twin - High-Resolution Sensor Telemetry Stream
# Version: 1.3.0
# Generated: 2026-08-27T13:55:00Z
# Description: 5-minute interval sensor telemetry for 2 wells across 1 CSS cycle each
# Schema: WellState Canonical v1.0 (Meso Domain - Streaming)
# Sampling: 5-minute intervals (~25,920 total records)
# Anomaly Injection: 1.5% dropout, 0.5% stuck-at, 1% bias drift
# Field: Baghewala, Jaisalmer, Rajasthan
# Random Seed: 42
telemetry_id,well_id,cycle_id,ts,cycle_day,phase,temp_1_c,temp_2_c,pressure_in_psi,pressure_out_psi,flow_rate_bopd,tank_level_pct,spm,stroke_len_in,vfd_pct,motor_current_a,motor_torque_nm,rod_load_peak_lb,rod_load_min_lb,vibration_mm_s,source,quality_flag
TEL-85FE008C,BGW-11,CYC-159,2026-01-26T15:55:00Z,25.663,produce,120.5483339998578,95.88206266078856,41.62658687007631,29.87072365465049,183.32825108354763,46.48171481287751,5.895603682411164,121.57565178751133,80.68284110891219,27.869661689464948,532.858459086632,15838.609687275299,7576.696321893436,4.348441998926203,synthetic,ok
TEL-2474B1AA,BGW-11,CYC-159,2026-01-26T16:00:00Z,25.667,produce,119.83129736634203,94.99128500757809,42.1772104207172,29.904160486703518,183.47965872411544,46.31018279324492,6.113207069773906,118.76681609454155,80.49424428188465,27.931610953274493,535.976056658804,15781.991040372759,7714.348585157423,4.8374112672716825,synthetic,ok
TEL-CCB754ED,BGW-11,CYC-159,2026-01-26T16:05:00Z,25.67,produce,120.6908794557417,94.81939985166808,41.19105679006422,29.58819956201689,180.6664542971874,46.474907356769194,5.91999226832603,122.11599938454485,79.85503002289363,28.361979981563486,531.0205222030828,15706.474419572403,7654.171126366423,4.172425756769609,synthetic,ok
TEL-95C3BBBD,BGW-11,CYC-159,2026-01-26T16:10:00Z,25.674,produce,122.24528339289904,95.97918106525071,42.501063652662026,29.484955114269212,178.55794815795167,46.90407986289858,6.041030643289803,121.39032122310779,81.3564130871508,28.040454390219026,531.655117872865,15789.037257637272,7510.074422406711,2.713830303444407,synthetic,ok
TEL-1BBD7C2B,BGW-11,CYC-159,2026-01-26T16:15:00Z,25.677,produce,121.9463031349139,98.86263066691416,41.52190756221791,29.49429105732627,177.5689369593545,46.3116960672934,5.993309293418845,119.64802613600857,78.50803579917897,27.80676822440403,535.5008367105341,15693.624887359781,7641.818565707222,2.4672433824889524,synthetic,ok
TEL-396598D3,BGW-11,CYC-159,2026-01-26T16:20:00Z,25.681,produce,120.37143590800123,95.18206438674582,42.01286410193654,30.589562142564112,182.02327855900762,46.5878338284238,5.98654900503008,121.41207664062694,79.66261860667204,28.564341257002646,535.3214113550725,16057.733247387148,7469.729162392718,3.1723769790435954,synthetic,ok
TEL-36D218A3,BGW-11,CYC-159,2026-01-26T16:25:00Z,25.684,produce,122.15543054668727,98.86913148882557,42.03328228296017,29.695682380689696,177.8961483726814,45.9179662514529,6.08144999131861,119.63689252077457,80.72987496666889,28.224994419381638,541.3369503502014,15885.065539304178,7576.178573091536,4.566848586178059,synthetic,ok
TEL-1ED1EB89,BGW-11,CYC-159,2026-01-26T16:30:00Z,25.688,produce,119.17943407437535,96.75028745576147,42.05335992148186,30.506716354317177,183.60240627970344,47.366053624327236,6.095658923672762,118.56301286900796,78.66314017102329,28.50636513382543,548.8212583771734,15948.458438616988,7600.248748530582,3.3699921797826797,synthetic,ok
TEL-C64F9A61,BGW-11,CYC-159,2026-01-26T16:35:00Z,25.691,produce,118.96503473045279,93.75703601827591,41.09410921135053,29.833935173554085,183.36087211892638,47.177118354485806,5.978396279017481,120.21017284676827,81.22919713145045,28.44111069971374,548.7460711040911,16136.075953107533,7710.994550140638,3.934236041934545,synthetic,ok
TEL-6F843C91,BGW-11,CYC-159,2026-01-26T16:40:00Z,25.694,produce,120.39947805308118,96.19360652488069,41.40362751134879,30.557753375398292,181.56933674031987,47.33213976920716,6.039743229141948,120.401746071135,80.63426778307908,28.267866960284625,533.9955441653337,15792.017705151311,7460.778229435912,2.3176987072693955,synthetic,ok
TEL-CDE62003,BGW-11,CYC-159,2026-01-26T16:45:00Z,25.698,produce,122.76936335920345,98.88337791375437,42.47495770502249,29.439641880636557,182.14312726436026,46.59189377664318,6.046806037888118,122.09505688013378,79.95039726029562,27.629130379614704,543.5501171020769,16036.290816833261,7622.3749601837635,4.5675908674792325,synthetic,ok
TEL-A85C3EFD,BGW-11,CYC-159,2026-01-26T16:50:00Z,25.701,produce,118.41650052618814,93.32000085724178,42.62510764553055,29.77725198504263,182.01348013968186,47.25783000520952,5.9473767945400144,118.62551776601704,80.63435706878529,28.595007647426463,540.6745869288274,15803.00431059741,7668.77869834385,3.2884117648779565,synthetic,ok
TEL-F9647538,BGW-11,CYC-159,2026-01-26T16:55:00Z,25.705,produce,121.21528088569464,98.421230049727,42.59005199882431,29.72528269732007,182.50030329059922,46.58489690538098,6.059978416522756,117.99397471473091,80.11458281812361,28.710361315941828,544.2487081476625,15926.108033686267,7494.6901168771055,2.489452321997162,synthetic,ok
TEL-B7D969CE,BGW-11,CYC-159,2026-01-26T17:00:00Z,25.708,produce,119.6830471462749,97.11287590272761,41.08565608926204,29.763888841765986,182.93079107098458,47.69042520501781,5.883574300434258,120.09133443139872,81.3247149438216,28.320303193001063,538.2397027528738,16018.198375119497,7709.2391321235145,3.3221642032298546,synthetic,ok
TEL-FF21E99D,BGW-11,CYC-159,2026-01-26T17:05:00Z,25.712,produce,124.73149849134688,94.54765975157304,42.01192312866675,29.994460519571184,181.51635026458254,46.588101708880885,6.000367708058674,118.9944761206972,79.32370220429137,27.941198817570534,537.055052184302,15606.481739465107,7497.174529808457,4.031534876052883,synthetic,ok
TEL-FB3AD30C,BGW-11,CYC-159,2026-01-26T17:10:00Z,25.715,produce,118.61705018145236,95.47928664823615,42.22650669390422,30.46033666262708,183.46794257712085,47.419277299145186,6.018869880403564,122.18568436624912,80.60797975719665,28.62815394615696,552.1596918232757,15581.95095547136,7719.3501640471395,2.668615489547825,synthetic,ok
TEL-CB9EFDA8,BGW-11,CYC-159,2026-01-26T17:15:00Z,25.719,produce,119.67996693430644,95.61993923735503,41.88360515046815,30.336796839082268,180.15684326474312,46.00966196932549,6.084641430410247,117.68911618223372,81.51850810207159,28.765933465290637,552.2298659820614,15589.402435006565,7641.7010771883215,2.6459296468364624,synthetic,ok
TEL-3CD599C2,BGW-11,CYC-159,2026-01-26T17:20:00Z,25.722,produce,122.0604578083543,97.19169604197016,42.56229389198411,29.969216393307093,180.96397100641906,46.3967138527461,6.0616022011416995,118.15800069948871,81.52894074052328,27.702352235536573,531.7370819766056,16043.744694314837,7522.413276072173,3.660968436155616,synthetic,ok
TEL-6921A900,BGW-11,CYC-159,2026-01-26T17:25:00Z,25.726,produce,120.95824083172324,97.32011335442877,41.84141651875222,30.020783086804606,182.21126084043544,47.448639502538285,6.04471988761078,119.30219944704936,80.90616952649486,28.728665056853767,530.9060614449044,15571.88647776471,7535.402163677443,4.896990164428373,synthetic,ok
TEL-F3514C4B,BGW-11,CYC-159,2026-01-26T17:30:00Z,25.729,produce,120.10469485711428,94.5869255295671,42.34438116174681,30.03188488767308,182.8678666568407,46.7011466752493,6.078786796626941,119.5140943187336,79.41574980605802,28.323459267144106,534.102460774954,16123.860835570173,7663.076412052884,4.978367040375953,synthetic,ok
TEL-FD2DF836,BGW-11,CYC-159,2026-01-26T17:35:00Z,25.733,produce,120.26422649834646,94.70492385575422,42.009020603657824,30.518702684606932,177.80628795852698,46.59801153316533,5.977396700681562,118.23449164386642,79.62455042894302,28.29739721311632,531.1307721706052,15938.85541727412,7560.429565552395,3.480184034052525,synthetic,ok
TEL-ABD29217,BGW-11,CYC-159,2026-01-26T17:40:00Z,25.736,produce,120.70163731774846,95.44442678483954,42.45739408125311,29.501988896814233,176.91731237010566,46.63629409958164,5.971539488111267,121.81952458113217,78.48416876317384,27.98189012243165,550.8224552753867,15705.199879579523,7726.431517624326,2.4719806941319384,synthetic,ok
TEL-AEB8535F,BGW-11,CYC-159,2026-01-26T17:45:00Z,25.74,produce,120.16975480663034,94.49826924294756,41.2168603186664,30.18134495418864,179.6997847547129,46.024740315329275,6.005922613086614,120.20933343634995,79.79296683220844,27.973794377868696,539.7614155902295,15528.047304478454,7439.132503443396,3.077294705570491,synthetic,ok
TEL-B31BF68F,BGW-11,CYC-159,2026-01-26T17:50:00Z,25.743,produce,119.97493353265784,94.71663036531183,42.26073848741587,30.490266609367037,178.496505611233,47.266316618696436,6.117441660418523,117.64377817043491,78.6611035963734,28.63965956273498,532.6302302568718,15873.213921061344,7481.9630001612795,3.221181843726766,synthetic,ok
TEL-CCB2247A,BGW-11,CYC-159,2026-01-26T17:55:00Z,25.747,produce,121.00469644590318,95.54772074753107,41.841992348619684,29.477639502460853,178.52244018124983,46.39671954691602,6.079617300193899,119.68268605533348,78.77255927743684,27.74275796892505,535.4335678464855,15791.019276692696,7571.823565381367,4.644290310581043,synthetic,ok
TEL-E63BE6FA,BGW-11,CYC-159,2026-01-26T18:00:00Z,25.75,produce,120.78241172181713,95.93300305533764,42.458094067777346,29.683716784503606,180.11334357736044,47.180087228998964,5.927992631149893,121.64103792049542,80.53508543678265,28.70109879703964,551.0006111756379,15896.982905574096,7684.562160813543,2.4949936109348547,synthetic,ok
TEL-4383A67F,BGW-11,CYC-159,2026-01-26T18:05:00Z,25.753,produce,121.42541488293159,98.75009864883381,41.21170722148631,30.408083299160346,180.3787602986345,46.57402497198468,6.029951918848718,120.39600727139968,81.33023066736436,27.908190156329958,534.7375002683798,15758.596360429645,7727.3695633421685,3.699643687556807,synthetic,ok
TEL-568D48E9,BGW-11,CYC-159,2026-01-26T18:10:00Z,25.757,produce,122.57782430215103,98.57893252109896,42.33024280419698,29.91156002939792,181.60642193721247,46.366856825658544,6.108402199235728,121.81733038301755,81.0532220083934,28.089250458527125,538.3435571308447,15778.60875972045,7453.017590716577,3.4946511859964384,synthetic,ok
TEL-75AB92E9,BGW-11,CYC-159,2026-01-26T18:15:00Z,25.76,produce,120.03788440910769,94.8572016456995,41.87979465300886,29.73896191158381,178.32437310153864,46.174870758816695,5.964380584447972,120.78321654204876,81.4333297777516,28.44184173487463,546.0222844394383,15906.748113625135,7595.184952129345,4.156741378752704,synthetic,ok
TEL-720ED435,BGW-11,CYC-159,2026-01-26T18:20:00Z,25.764,produce,119.70070325674236,94.62077681304719,41.64945687510133,30.140177974617593,179.80402528591875,46.384780279772265,6.0546238726694765,117.92405272673632,81.55521185239684,28.638626309882724,538.2315548805886,16118.255074306247,7488.171958100309,3.6008690569628676,synthetic,ok
TEL-F9985CAA,BGW-11,CYC-159,2026-01-26T18:25:00Z,25.767,produce,119.46215389834677,96.98168791113731,41.49263164964484,30.0979448109738,181.69247488425006,46.25879732749579,5.881988936043538,119.53178428693165,80.77507253501784,28.70126823823678,542.1268187486063,15591.10011666955,7480.923906378507,2.864913002144264,synthetic,ok
TEL-744CF7B3,BGW-11,CYC-159,2026-01-26T18:30:00Z,25.771,produce,117.75151442758423,93.40639254310068,41.90128297812371,30.199207184799207,182.78591072566823,46.55225581203237,6.111653017463533,118.355659623811,80.01395855575495,28.969389699107225,542.2415676971133,16065.276027773965,7558.272147178041,3.522700755058491,synthetic,ok
TEL-F689C44F,BGW-11,CYC-159,2026-01-26T18:35:00Z,25.774,produce,120.89062144716786,96.90690394630178,41.80298233137233,29.70481468445108,177.15687409780045,46.261686629317865,6.115140805828206,120.61271259212612,78.98263427675592,27.900604135270243,549.2887147236299,15726.63556819113,7693.205598511567,2.827322688994405,synthetic,ok
TEL-F2B991C7,BGW-11,CYC-159,2026-01-26T18:40:00Z,25.778,produce,119.92351959114384,95.74879378516843,42.16586749597786,29.612626513624136,182.4377495010459,46.490944005776015,6.061523997607302,122.08716134364415,81.12074152769998,28.79546669031626,544.3423431056909,15661.131806474796,7689.849532404147,3.519576354076664,synthetic,ok
TEL-4867B317,BGW-11,CYC-159,2026-01-26T18:45:00Z,25.781,produce,118.35359748548207,94.83161194846079,42.159997526081874,29.98960207557803,176.83031772476554,46.79624608961835,5.953208536988979,121.38871343990982,80.1217025733071,28.51712861264695,539.8804278189131,15940.795445354368,7513.676442983018,2.8611431788074646,synthetic,ok
TEL-93ED1F18,BGW-11,CYC-159,2026-01-26T18:50:00Z,25.785,produce,120.65534015433245,97.1282934508719,41.36048218055524,29.874208309757165,182.79223455328167,47.16885290523471,6.0884768560789855,119.75710327801349,79.72027135838164,28.527360110795534,541.5071685916205,15797.418579100757,7570.372580755615,3.0455607344368847,synthetic,ok
TEL-F48BAED8,BGW-11,CYC-159,2026-01-26T18:55:00Z,25.788,produce,,95.43968794999157,,30.18330885012081,,46.297914160914765,5.892855689708903,118.52196989916668,79.62240181872656,28.718045786404712,544.1847642801191,15982.166675357603,7538.226594366652,3.4330076848637314,synthetic,missing
TEL-6F0FE431,BGW-11,CYC-159,2026-01-26T19:00:00Z,25.792,produce,119.82858176410654,97.70141150911608,42.08208683175671,29.444207848687487,177.03530005720123,47.66049524756131,6.0125132817365525,122.2525160177595,80.65722660825261,27.761139409208493,544.112747359798,15573.668892737724,7670.721293576302,2.909221306496346,synthetic,ok
TEL-1D400D8A,BGW-11,CYC-159,2026-01-26T19:05:00Z,25.795,produce,121.4732788947772,98.89013923364034,42.20312606538454,29.7818765986978,180.6756547122821,47.25283147885208,5.96669965882466,120.75376446181069,81.00609980903758,27.647741922853722,540.4187001674188,15988.630711284939,7508.257881249879,4.951880236917413,synthetic,ok
TEL-93B27750,BGW-11,CYC-159,2026-01-26T19:10:00Z,25.799,produce,119.293060459614,94.6704409758045,41.06296922951644,30.17495853903759,176.94191293073155,46.22574403983161,5.939395921690317,120.31293153929394,79.34244625477862,28.533190442478,550.9759400682688,16147.645353904507,7468.534979240619,4.178779236996558,synthetic,ok
TEL-C59C3A38,BGW-11,CYC-159,2026-01-26T19:15:00Z,25.802,produce,120.02449883406443,95.09061716064251,41.069279087731985,30.059882834353623,183.25442780570447,47.561848397812774,5.890255308488238,120.7466948706258,81.31815333273428,28.396575861722745,544.494861596595,16045.318518818762,7667.436504249694,3.1706807574375437,synthetic,ok
TEL-CCEC72A9,BGW-11,CYC-159,2026-01-26T19:20:00Z,25.806,produce,118.90445915076086,96.9259175779087,42.06434271846555,29.858790287949418,177.16287278947783,47.78175245196726,6.000134869426163,119.37413486551759,81.15172452065318,28.292821760527158,551.5553310887517,16015.00837468156,7565.682200234288,3.956386659682341,synthetic,ok
TEL-02A1EF3E,BGW-11,CYC-159,2026-01-26T19:25:00Z,25.809,produce,119.815963921764,97.14539720950947,42.15366622484787,29.979757996134396,181.9329223325799,46.38411582245168,6.063536306466338,119.32817849208358,78.80538224464266,27.781561141049945,545.3307286147115,15876.760377374172,7529.059286032879,4.891556717087324,synthetic,ok
TEL-2DD8AC22,BGW-11,CYC-159,2026-01-26T19:30:00Z,25.812,produce,119.37829390478181,93.89818427833085,42.29847437509925,30.28076211714486,178.58292594705352,47.903318314962995,6.101046928354535,122.39720866368071,80.00207233700431,28.303397955312764,542.7825795697406,15791.843739168087,7655.392421946918,3.3231718049922416,synthetic,ok
TEL-751BDF82,BGW-11,CYC-159,2026-01-26T19:35:00Z,25.816,produce,119.15638154847193,96.33155380531913,41.8658767566145,29.413292660486544,178.89951977908999,46.27310355279429,6.044553917338784,122.35803522511175,79.53344762237623,28.709198139447057,549.5849614898302,15902.932810250772,7444.480637902091,2.569532389729595,synthetic,ok
TEL-D2EF00B0,BGW-11,CYC-159,2026-01-26T19:40:00Z,25.819,produce,117.85481789528987,95.7005726512707,41.82732443122725,29.41159702684163,177.4456412227256,47.62969074893066,6.065879126705735,117.68423068246145,79.77203823535865,28.27276826080372,547.1842913948864,15559.199202954305,7552.282324856767,2.4324647149009704,synthetic,ok
TEL-D6E801D2,BGW-11,CYC-159,2026-01-26T19:45:00Z,25.823,produce,120.71535868159168,96.38448271611396,41.580595989128,29.97672004836391,182.49684984627186,47.284640389389516,6.0208951638629395,121.89470393467931,78.5577942008224,28.520230420163365,534.6635164795435,15760.802591905885,7673.167602205757,4.457172838939661,synthetic,ok
TEL-6B4AD4A5,BGW-11,CYC-159,2026-01-26T19:50:00Z,25.826,produce,119.723441924931,96.74249800063322,41.66170521283871,30.003483839458916,182.44247217729549,46.48081885076058,5.984061435327207,118.98610717268667,81.03177210859444,28.01067398063954,531.3488054057727,15514.946860959402,7455.464848201476,2.544400421093181,synthetic,ok
TEL-C203D871,BGW-11,CYC-159,2026-01-26T19:55:00Z,25.83,produce,118.16313513398717,96.0712391556909,41.02731457292165,29.549535620547324,181.7797915933521,47.371011828488875,5.909743417795215,120.46447826062762,79.31894453739775,28.463097493016683,547.5941206240757,15692.49413287426,7442.859585632918,3.4249951626418453,synthetic,ok
TEL-6A98D73A,BGW-11,CYC-159,2026-01-26T20:00:00Z,25.833,produce,118.74371352076307,95.73248165294648,41.631701457642144,30.268041586386097,176.71062574086574,47.824139118777715,6.085193655844774,120.2384361750078,81.3909799283411,28.335747973425033,539.9643864429805,16021.399375756188,7504.525499542793,4.345846251274371,synthetic,ok
TEL-027F77D0,BGW-11,CYC-159,2026-01-26T20:05:00Z,25.837,produce,118.27568835695986,93.89588967591065,41.87761925541133,30.473976498039004,182.16073428946993,47.75560256491073,5.91515962571621,117.76181335920684,79.74056335847301,28.202539022008576,551.9860708063677,15825.958233341995,7597.720234365136,3.594181539660179,synthetic,ok
TEL-E57A54AC,BGW-11,CYC-159,2026-01-26T20:10:00Z,25.84,produce,120.88437457103726,95.50654067385729,41.91721106415563,30.460018198140112,177.1005309260211,47.31693284242317,5.9254932222095835,122.20318032733343,80.7875379161098,27.894950416737025,538.1745586100125,15641.332214449789,7490.976008120777,2.7759713320133876,synthetic,ok
TEL-E863C1EB,BGW-11,CYC-159,2026-01-26T20:15:00Z,25.844,produce,119.87921779580532,95.11045941235072,40.95015820856288,29.673842042130236,179.09935209976126,46.67690388302095,6.118154775209803,118.06997094435364,81.47263702885867,28.497055895318397,538.4135803183373,15697.830984084783,7448.749482334756,4.7357192708816385,synthetic,ok
TEL-C95ACD10,BGW-11,CYC-159,2026-01-26T20:20:00Z,25.847,produce,120.42088941939332,97.38374785897474,41.7507621110763,29.975290088390782,182.6374419333651,47.62490656138935,6.007978619465539,122.1182893123777,80.16608140709998,28.21254406830437,531.880856087271,16104.878044773988,7585.729537153437,3.0661065897125592,synthetic,ok
TEL-F7B3AA38,BGW-11,CYC-159,2026-01-26T20:25:00Z,25.851,produce,121.17003292954443,97.03407972050033,42.01451597353136,30.554414678994103,182.24435244835925,47.86692455307515,5.931669510409974,120.633620241294,80.2835935336846,28.477020064391336,534.1477940631162,15633.224426663997,7652.461082868743,4.832338152410231,synthetic,ok
TEL-C624874C,BGW-11,CYC-159,2026-01-26T20:30:00Z,25.854,produce,121.92597605412486,95.60151922329922,41.98357021041179,30.163397641632635,180.76249844028584,47.76260577089317,5.9122478149248545,119.94913233503452,81.28144423266961,28.679536468432936,543.7678205767891,16065.641433953497,7516.607852587671,4.386276673642258,synthetic,ok
TEL-91AC1E2E,BGW-11,CYC-159,2026-01-26T20:35:00Z,25.858,produce,121.79315623914655,97.7362572216768,42.33947250724238,30.31791637962203,179.48798493714406,46.314529302976275,5.892588399985237,121.46603908785161,81.05846834102235,28.580672416544243,541.3386035608296,15569.603551022115,7712.654843210001,3.154565029593476,synthetic,ok
TEL-0DEF818D,BGW-11,CYC-159,2026-01-26T20:40:00Z,25.861,produce,121.428443952398,95.72425758366765,41.736584038793914,30.441347982067185,176.25493655050815,46.27225654525257,5.911329641246977,122.34586297899723,80.738969284712,28.279543892094,542.6917110464462,15965.89040851653,7609.8004213333525,1.9820605437694014,synthetic,ok
TEL-A37E31AE,BGW-11,CYC-159,2026-01-26T20:45:00Z,25.865,produce,120.69156886490211,98.0026309986894,41.65196672890695,30.11160728410656,180.89655564182684,47.502090471424616,6.101815517040866,120.28111702898677,79.18152596386915,28.65097616860285,548.7744274884095,15979.924265070395,7673.916884441988,4.890495046736847,synthetic,ok
TEL-9DDD7B5C,BGW-11,CYC-159,2026-01-26T20:50:00Z,25.868,produce,121.21636464013025,96.49701288262648,42.11876503595235,29.861011955888934,177.659893616776,47.17066664838822,5.883151052138407,121.91256882782943,80.52382861646883,28.63305842411128,538.4688643362558,15571.97631234322,7496.861965812266,3.9190126879472116,synthetic,ok
TEL-61FD66E5,BGW-11,CYC-159,2026-01-26T20:55:00Z,25.872,produce,121.91224040478915,98.37407348474053,40.98243277342321,29.530476850753388,181.5926669332005,46.53609654876177,5.885012404016848,121.37951128423742,79.44143408156538,27.759046754918344,549.9109770826694,15626.124230172647,7666.817806589735,3.658101194236525,synthetic,ok
TEL-45065DE3,BGW-11,CYC-159,2026-01-26T21:00:00Z,25.875,produce,119.89161249794569,97.5477178267218,42.1394057326469,30.45101343254909,178.41484334149928,47.96385730046246,6.0614342436558895,119.04980565001014,79.62802197025566,27.90290830300846,542.0468134470084,15528.187572150542,7586.624186605929,3.8785664447521433,synthetic,ok
TEL-6F33F170,BGW-11,CYC-159,2026-01-26T21:05:00Z,25.878,produce,121.60464348248907,96.2776161224379,41.4620213895064,30.506632576722936,181.09958337330255,46.36913824952874,6.06525435921502,121.16017960823778,78.51368151788039,28.58037076067557,541.9768696420293,16039.512064349994,7719.83306650139,1.9815420813472764,synthetic,ok
TEL-8E1DD9EA,BGW-11,CYC-159,2026-01-26T21:10:00Z,25.882,produce,119.75322544487491,97.25430490308506,41.85184557061826,29.768996657473792,177.78555137934836,47.50965495916686,6.069246860515598,122.00899395630688,80.69975148903032,28.670801726966662,544.9481106610359,15918.599714175396,7541.396663654814,2.0127236879862695,synthetic,ok
TEL-3E9CA87F,BGW-11,CYC-159,2026-01-26T21:15:00Z,25.885,produce,119.92189442442272,95.46794161387048,41.54885413598479,29.516449617988606,177.6100671565511,47.047765374745175,6.004338188785474,120.91582555843047,81.13508259136123,28.642788833838445,535.1487170785495,15799.574667377983,7726.183346113901,3.528141229662013,synthetic,ok
TEL-C76F3946,BGW-11,CYC-159,2026-01-26T21:20:00Z,25.889,produce,118.11259227988452,94.35368522023276,41.097067768043054,30.26352747315521,175.57928544212498,47.62253244352808,5.900428575249774,117.85471804258842,78.68556044377203,28.90803684499641,548.0639277705641,15580.478821232697,7628.907220535311,3.947661546226863,synthetic,ok
TEL-1E1C2825,BGW-11,CYC-159,2026-01-26T21:25:00Z,25.892,produce,119.66187948621929,96.81416746108873,41.71931699904505,29.899938135383433,176.17245356820683,47.76633067275921,6.10360221265533,118.87310221847945,79.0877372184506,27.858094692289143,550.9123668441545,16058.696171729871,7439.3127584797385,2.450242799088854,synthetic,ok
TEL-B8B30E5A,BGW-11,CYC-159,2026-01-26T21:30:00Z,25.896,produce,117.10410559785781,94.06527101943053,41.36629005963851,29.93944088773184,178.29982232110743,46.33871464732646,6.048245037296718,118.0341348365386,79.04248373238866,28.053306430193427,542.5260058322565,15874.22135667149,7520.578837097552,2.540838976623546,synthetic,ok
TEL-1E31CE28,BGW-11,CYC-159,2026-01-26T21:35:00Z,25.899,produce,121.71293656669839,97.7481738408549,41.748098226434855,29.94255473858784,176.4868639050209,47.651079978735055,6.0765604436947855,122.01298574362343,79.05625010678276,28.48149682538132,537.9011879599115,15979.448554081831,7502.969249715803,2.873244030255313,synthetic,ok
TEL-0264C4E1,BGW-11,CYC-159,2026-01-26T21:40:00Z,25.903,produce,120.17498350990917,97.81583810588606,42.14654771415953,30.35154638710668,180.62220070384652,47.95531193374059,6.042461252462372,120.60721113546802,79.62980414877998,28.606107902426835,548.6982121545922,15597.67634638946,7532.603856880141,2.732767738210574,synthetic,ok
TEL-8D9235DD,BGW-11,CYC-159,2026-01-26T21:45:00Z,25.906,produce,120.27061694004415,96.24503562913085,41.07279158260851,29.488269687010405,177.9213208671368,46.642609175532804,6.1022691657720305,117.86765162041338,81.02804191566491,28.168541866561377,542.3208039198853,15586.46400506335,7662.030191990054,3.5809217225362664,synthetic,ok
TEL-B57C2E0B,BGW-11,CYC-159,2026-01-26T21:50:00Z,25.91,produce,120.82079386359786,95.75483597429763,41.583268272734756,29.991496367754642,178.6096530125322,47.59653573472196,5.9479155366215535,121.8206598079795,79.62965819627946,28.44134334547615,542.6181715543054,15880.189501528424,7584.158428409783,2.9174783450168076,synthetic,ok
TEL-A481575F,BGW-11,CYC-159,2026-01-26T21:55:00Z,25.913,produce,118.43945993943488,94.6932652048456,42.01782265550189,30.198383139811195,182.11385886419723,46.42844657362629,6.0778116877565544,120.5888280560556,78.99495119539448,28.138893753385847,536.6210802797281,15628.246051942082,7687.890319769843,2.4903399826098265,synthetic,ok
TEL-738447B9,BGW-11,CYC-159,2026-01-26T22:00:00Z,25.917,produce,121.10957838902341,96.84150920338142,40.62712406212386,30.535504433275804,175.42221069568006,47.08458159161268,6.059586235561749,122.01456568732806,81.28401275592086,27.67658588543982,546.7248766798338,16062.350515008471,7515.941775914535,2.0908001051051035,synthetic,ok
TEL-96FA654D,BGW-11,CYC-159,2026-01-26T22:05:00Z,25.92,produce,117.14528315620295,92.91663001843776,41.59696116603103,30.027818441436295,178.3386734999153,47.26001019794803,6.018233160535687,118.00090070915304,80.45963390715448,28.712066930725438,535.7081762606718,15736.717204127697,7587.325595468688,2.0461332719631313,synthetic,ok
TEL-470CDAC1,BGW-11,CYC-159,2026-01-26T22:10:00Z,25.924,produce,117.94187700163991,96.08202052364852,40.75392130725606,29.818473028415337,178.51864290688277,46.52667839375357,6.057688061242598,117.9179097413361,80.4192681456762,28.451240325897228,535.0502071025358,15689.49737035149,7600.04214517298,4.325832162168965,synthetic,ok
TEL-AC6D0045,BGW-11,CYC-159,2026-01-26T22:15:00Z,25.927,produce,119.61966560735168,95.62535585215039,42.14995307564641,29.923148150040312,181.4364826860543,47.79245696047912,5.997622286185003,117.79988098180281,81.30179131389977,28.786550875240735,544.409434039119,16097.163600223697,7562.17451010286,3.9218429648450006,synthetic,ok
TEL-7629850D,BGW-11,CYC-159,2026-01-26T22:20:00Z,25.931,produce,120.51124833479571,95.65766922686642,42.11672765698627,29.73622123348839,178.14047569661255,47.19459659737564,6.106893011923319,121.42810265865828,79.17250557065599,28.37059349563192,547.1944885604164,15999.923293391115,7481.73508580163,3.9114865301738826,synthetic,ok
TEL-04F63BF7,BGW-11,CYC-159,2026-01-26T22:25:00Z,25.934,produce,116.89225657500276,92.31732145544612,41.92177592510701,29.714621750248956,181.12220300328545,46.49815054413135,5.925480629496403,122.15896320450643,78.42656073318459,28.924120632458642,537.2411972551422,16008.760055999499,7472.579636796526,2.550499887622337,synthetic,ok
TEL-D380C8C1,BGW-11,CYC-159,2026-01-26T22:30:00Z,25.938,produce,118.08760489615193,94.9514544105045,40.86264239159359,30.23004488926578,175.22259890143542,47.329762448238924,5.9490102286211854,118.50180160824574,78.48608334792421,28.098012538209687,542.8044811721692,15744.503200717201,7594.57314315153,4.425176742984704,synthetic,ok
TEL-62A3D911,BGW-11,CYC-159,2026-01-26T22:35:00Z,25.941,produce,,93.84781453696398,,30.3858711918563,,48.041841828088124,5.884185004146522,118.58845911413441,80.4647177987141,28.824502239353667,535.2545619232379,15854.088201053004,7656.000246624855,2.3855168293780245,synthetic,ok
TEL-BF139FB9,BGW-11,CYC-159,2026-01-26T22:40:00Z,25.944,produce,120.00639547018012,94.83234000137126,41.778566414685194,30.23053790163949,177.0747781427825,47.079355070785084,5.979853837233303,121.06766764908346,79.28555150132829,28.424875218097856,541.9632141658533,16136.042338500316,7705.461386901125,4.47470908508764,synthetic,ok
